N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
64.0,한화솔루션,32650.0,550.0,+1.71%,5000.0,136539.0,238317.0,9662.0
65.0,SK바이오사이언스,72700.0,1400.0,+1.96%,500.0,4567.0,21419.0,1150.0
66.0,HD현대,70500.0,700.0,+1.00%,1000.0,608497.0,655709.0,33870.0
67.0,엔씨소프트,252500.0,2000.0,+0.80%,500.0,25718.0,44376.0,5590.0
68.0,두산밥캣,53900.0,400.0,-0.74%,500.0,86219.0,92484.0,10716.0
69.0,맥쿼리인프라,12380.0,140.0,+1.14%,0.0,,,
70.0,한미반도체,54100.0,300.0,+0.56%,100.0,3276.0,4554.0,1119.0
71.0,현대제철,39450.0,550.0,+1.41%,5000.0,273406.0,368010.0,16165.0
72.0,현대오토에버,189700.0,3300.0,-1.71%,500.0,27545.0,26194.0,1424.0
73.0,코스모신소재,162600.0,13800.0,+9.27%,1000.0,4856.0,4513.0,325.0
74.0,한국타이어앤테크놀로지,40150.0,1150.0,+2.95%,500.0,83942.0,125814.0,7058.0
75.0,LG디스플레이,13830.0,20.0,+0.14%,5000.0,261518.0,356860.0,-20850.0
76.0,한국항공우주,50600.0,400.0,+0.80%,5000.0,27869.0,77724.0,1416.0
77.0,한온시스템,9100.0,120.0,+1.34%,100.0,86277.0,90988.0,2566.0
78.0,오리온,121400.0,1100.0,-0.90%,500.0,28732.0,33717.0,4667.0
79.0,CJ제일제당,305500.0,8500.0,+2.86%,5000.0,300795.0,300132.0,16647.0
80.0,LG유플러스,10530.0,160.0,+1.54%,5000.0,139060.0,197748.0,10813.0
81.0,F&F,117000.0,2600.0,+2.27%,100.0,18089.0,15702.0,5249.0
82.0,미래에셋증권,6990.0,10.0,-0.14%,5000.0,191608.0,1062133.0,8356.0
83.0,현대건설,37300.0,750.0,+2.05%,5000.0,212391.0,209117.0,5749.0
84.0,넷마블,47350.0,1200.0,+2.60%,100.0,26734.0,89356.0,-1087.0
85.0,금호석유,131900.0,900.0,+0.69%,5000.0,79756.0,77193.0,11477.0
86.0,현대차2우B,106600.0,500.0,+0.47%,5000.0,,,
87.0,한미약품,305500.0,4000.0,-1.29%,2500.0,13315.0,19246.0,1581.0
88.0,GS,40450.0,150.0,+0.37%,5000.0,287770.0,339222.0,50051.0
89.0,KODEX KOFR금리액티브(합성),104245.0,25.0,+0.02%,0.0,,,
90.0,현대미포조선,90300.0,1400.0,+1.57%,5000.0,37169.0,47482.0,-1091.0
91.0,삼성카드,30900.0,50.0,+0.16%,5000.0,37946.0,296232.0,8489.0
92.0,삼성증권,38950.0,850.0,+2.23%,5000.0,134869.0,538483.0,5781.0
93.0,강원랜드,16250.0,370.0,+2.33%,500.0,12707.0,41678.0,2176.0
94.0,NH투자증권,10480.0,130.0,+1.26%,5000.0,115357.0,534283.0,5214.0
95.0,호텔신라,88100.0,1900.0,+2.20%,5000.0,49220.0,29385.0,783.0
96.0,현대로템,29950.0,150.0,+0.50%,5000.0,31633.0,48239.0,1475.0
97.0,코웨이,42900.0,650.0,+1.54%,500.0,38561.0,43651.0,6774.0
98.0,LS,98300.0,300.0,+0.31%,5000.0,174913.0,168140.0,6709.0
99.0,한국금융지주,56500.0,1500.0,+2.73%,5000.0,250281.0,863086.0,5458.0
100.0,SKC,81300.0,200.0,-0.25%,5000.0,31389.0,63931.0,2203.0
101.0,현대해상,33100.0,300.0,+0.91%,500.0,203844.0,522276.0,8080.0
102.0,LS ELECTRIC,96700.0,500.0,+0.52%,5000.0,33771.0,33228.0,1875.0
103.0,한진칼,42900.0,9600.0,-18.29%,2500.0,2003.0,39151.0,145.0
104.0,쌍용C&E,5620.0,30.0,-0.53%,100.0,19650.0,38743.0,2209.0
105.0,KODEX 종합채권(AA-이상)액티브,104730.0,50.0,-0.05%,0.0,,,
106.0,롯데지주,26350.0,200.0,+0.76%,200.0,141119.0,221754.0,4898.0
107.0,키움증권,103900.0,1400.0,+1.37%,5000.0,89424.0,480373.0,6564.0
108.0,한화생명,3120.0,160.0,+5.41%,5000.0,337014.0,1612355.0,7147.0
109.0,농심,444500.0,0.0,0.00%,5000.0,31291.0,30347.0,1122.0
110.0,아모레G,32550.0,850.0,+2.68%,500.0,44950.0,76510.0,2719.0
111.0,BGF리테일,153300.0,900.0,+0.59%,1000.0,76158.0,29462.0,2524.0
112.0,CJ,90500.0,500.0,-0.55%,5000.0,409249.0,482404.0,21542.0
113.0,팬오션,4820.0,500.0,+11.57%,1000.0,64203.0,75489.0,7896.0
114.0,GS리테일,24350.0,600.0,+2.53%,1000.0,112264.0,98324.0,2451.0
115.0,현대차우,105100.0,700.0,+0.67%,5000.0,,,
116.0,HD현대일렉트릭,70200.0,3100.0,+4.62%,5000.0,21045.0,24350.0,1330.0
117.0,TIGER 200,34645.0,495.0,+1.45%,0.0,,,
118.0,씨에스윈드,59200.0,400.0,-0.67%,500.0,13749.0,17795.0,421.0
119.0,한화시스템,13080.0,120.0,-0.91%,5000.0,21880.0,39456.0,240.0
120.0,LG화학우,320000.0,6500.0,+2.07%,5000.0,,,
121.0,TIGER 미국나스닥100,91905.0,535.0,+0.59%,0.0,,,
122.0,휠라홀딩스,39950.0,950.0,+2.44%,1000.0,42218.0,48218.0,4351.0
123.0,한미사이언스,34450.0,300.0,-0.86%,500.0,10461.0,11097.0,676.0
124.0,한전기술,62500.0,5300.0,-7.82%,200.0,5053.0,8165.0,139.0
125.0,KODEX CD금리액티브(합성),1011300.0,110.0,+0.01%,0.0,,,
126.0,DB하이텍,52500.0,700.0,+1.35%,5000.0,16753.0,21227.0,7687.0
127.0,한국가스공사,25200.0,350.0,+1.41%,5000.0,517243.0,624250.0,24634.0
128.0,영원무역,52300.0,2200.0,-4.04%,500.0,39110.0,45136.0,8230.0
129.0,TIGER 차이나전기차SOLACTIVE,8790.0,95.0,-1.07%,0.0,,,
130.0,BNK금융지주,7140.0,90.0,+1.28%,5000.0,75756.0,1369664.0,11589.0
131.0,제일기획,19970.0,220.0,+1.11%,200.0,42534.0,27514.0,3114.0
132.0,두산,133900.0,1700.0,+1.29%,5000.0,169958.0,263154.0,11260.0
133.0,KCC,247500.0,1000.0,+0.41%,5000.0,67748.0,131185.0,4677.0
134.0,에스원,57600.0,400.0,-0.69%,500.0,24680.0,20757.0,2041.0
135.0,HD현대인프라코어,10800.0,130.0,+1.22%,1000.0,47561.0,47367.0,3325.0
136.0,TIGER KOFR금리액티브(합성),102825.0,30.0,+0.03%,0.0,,,
137.0,KODEX 23-12 은행채(AA+이상)액티브,10410.0,5.0,+0.05%,0.0,,,
138.0,영풍제지,45000.0,150.0,-0.33%,500.0,1054.0,2037.0,78.0
139.0,신세계,212000.0,3000.0,+1.44%,5000.0,78128.0,143484.0,6454.0
140.0,롯데에너지머티리얼즈,45150.0,1550.0,+3.56%,500.0,7294.0,24303.0,848.0
141.0,롯데쇼핑,73300.0,200.0,+0.27%,5000.0,154760.0,317036.0,3862.0
142.0,한솔케미칼,181800.0,1800.0,+1.00%,5000.0,8855.0,12533.0,1860.0
143.0,TIGER 미국S&P500,14985.0,105.0,+0.71%,0.0,,,
144.0,JB금융지주,10390.0,90.0,+0.87%,5000.0,31171.0,598282.0,8258.0
145.0,이마트,73300.0,1600.0,+2.23%,5000.0,293324.0,332017.0,1357.0
146.0,KODEX 200TR,11810.0,160.0,+1.37%,0.0,,,
147.0,효성첨단소재,450500.0,2000.0,+0.45%,5000.0,38414.0,29347.0,3151.0
148.0,KODEX 레버리지,17320.0,445.0,+2.64%,0.0,,,
149.0,HL만도,41550.0,950.0,+2.34%,1000.0,75162.0,58458.0,2481.0
150.0,대우건설,4570.0,90.0,+2.01%,5000.0,104192.0,111404.0,7600.0
151.0,한화,25250.0,0.0,0.00%,5000.0,622784.0,2111753.0,25161.0
152.0,LIG넥스원,84400.0,300.0,+0.36%,5000.0,22208.0,30127.0,1791.0
153.0,이수페타시스,28900.0,0.0,0.00%,1000.0,6429.0,5460.0,1166.0
154.0,CJ대한통운,79800.0,800.0,-0.99%,5000.0,121307.0,96933.0,4118.0
155.0,KG모빌리티,9300.0,270.0,-2.82%,5000.0,34233.0,20019.0,-1120.0
156.0,동서,17430.0,150.0,-0.85%,500.0,5565.0,16279.0,392.0
157.0,효성중공업,182700.0,6000.0,+3.40%,5000.0,35101.0,46935.0,1432.0
158.0,TIGER 미국테크TOP10 INDXX,14295.0,30.0,+0.21%,0.0,,,
159.0,현대엘리베이,42200.0,600.0,+1.44%,5000.0,21293.0,30145.0,430.0
160.0,에스엘,35400.0,900.0,+2.61%,500.0,41745.0,29316.0,1979.0
161.0,대한전선,13200.0,160.0,+1.23%,1000.0,24505.0,16203.0,482.0
162.0,KODEX 200선물인버스2X,2455.0,70.0,-2.77%,0.0,,,
163.0,효성티앤씨,374000.0,3500.0,+0.94%,5000.0,88827.0,43199.0,1236.0
164.0,TIGER TOP10,11545.0,200.0,+1.76%,0.0,,,
165.0,현대위아,58000.0,1100.0,+1.93%,5000.0,82076.0,75465.0,2121.0
166.0,현대백화점,67300.0,1000.0,+1.51%,5000.0,50141.0,120692.0,3209.0
167.0,TIGER 미국필라델피아반도체나스닥,12720.0,50.0,+0.39%,0.0,,,
168.0,에스디바이오센서,12490.0,140.0,+1.13%,500.0,29320.0,32619.0,11466.0
169.0,SK네트웍스,6580.0,90.0,+1.39%,2500.0,96664.0,94993.0,1542.0
170.0,동원산업,33300.0,200.0,+0.60%,1000.0,90263.0,70612.0,4944.0
171.0,두산퓨얼셀,23500.0,150.0,+0.64%,100.0,3121.0,10269.0,72.0
172.0,롯데정밀화학,59500.0,800.0,+1.36%,5000.0,24638.0,27098.0,4043.0
173.0,코스맥스,132800.0,1500.0,-1.12%,500.0,16001.0,13965.0,531.0
174.0,오뚜기,372000.0,2500.0,+0.68%,5000.0,31833.0,35698.0,1857.0
175.0,한전KPS,33100.0,300.0,-0.90%,200.0,14291.0,15620.0,1306.0
176.0,OCI홀딩스,90000.0,0.0,0.00%,5000.0,46713.0,67455.0,9767.0
177.0,삼아알미늄,100400.0,500.0,+0.50%,500.0,3121.0,2882.0,226.0
178.0,KODEX 단기채권PLUS,107730.0,20.0,+0.02%,0.0,,,
179.0,HD현대건설기계,74500.0,1400.0,+1.92%,5000.0,35156.0,34486.0,1706.0
180.0,솔루엠,29100.0,0.0,0.00%,500.0,16945.0,10343.0,756.0
181.0,삼양식품,190700.0,200.0,+0.10%,5000.0,9090.0,9249.0,904.0
182.0,코스모화학,40900.0,800.0,+2.00%,1000.0,7182.0,8079.0,414.0
183.0,대덕전자,28650.0,650.0,-2.22%,500.0,13162.0,11918.0,2325.0
184.0,LX세미콘,87000.0,2700.0,+3.20%,500.0,21193.0,12896.0,3106.0
185.0,하이트진로,20150.0,330.0,+1.66%,5000.0,24976.0,33334.0,1906.0
186.0,TCC스틸,53700.0,3750.0,+7.51%,1000.0,6844.0,5075.0,440.0
187.0,한올바이오파마,26500.0,300.0,-1.12%,500.0,1100.0,2135.0,15.0
188.0,TIGER 2차전지테마,31100.0,465.0,+1.52%,0.0,,,
189.0,DGB금융지주,8040.0,40.0,+0.50%,5000.0,72746.0,910107.0,6072.0
190.0,효성,63900.0,200.0,+0.31%,5000.0,37193.0,52673.0,649.0
191.0,녹십자,115100.0,200.0,-0.17%,5000.0,17113.0,25255.0,813.0
192.0,코오롱인더,48750.0,700.0,+1.46%,5000.0,53675.0,60035.0,2425.0
193.0,KBSTAR 200,34815.0,450.0,+1.31%,0.0,,,
194.0,이수스페셜티케미컬,239000.0,7000.0,+3.02%,5000.0,,,
195.0,한샘,56700.0,600.0,-1.05%,1000.0,20009.0,10997.0,-217.0
196.0,금호타이어,4635.0,40.0,+0.87%,5000.0,35592.0,46950.0,231.0
197.0,GS건설,14840.0,210.0,+1.44%,5000.0,122992.0,169466.0,5548.0
198.0,대웅제약,109100.0,600.0,+0.55%,2500.0,12801.0,15633.0,958.0
199.0,DL이앤씨,32450.0,100.0,+0.31%,5000.0,74968.0,89747.0,4970.0
200.0,덴티움,112900.0,4500.0,+4.15%,500.0,3559.0,6746.0,1257.0
201.0,SK오션플랜트,21100.0,0.0,0.00%,500.0,6918.0,12200.0,719.0
202.0,SK가스,132600.0,3500.0,+2.71%,5000.0,80662.0,58318.0,3905.0
203.0,롯데칠성,129500.0,300.0,-0.23%,500.0,28417.0,36959.0,2229.0
204.0,종근당,95400.0,700.0,-0.73%,2500.0,14883.0,11249.0,1099.0
205.0,KODEX 삼성그룹,9285.0,90.0,+0.98%,0.0,,,
206.0,한국콜마,51700.0,100.0,-0.19%,500.0,18657.0,29333.0,733.0
207.0,KODEX 2차전지산업,27110.0,260.0,+0.97%,0.0,,,
208.0,코리안리,8250.0,70.0,+0.86%,500.0,125791.0,149781.0,1925.0
209.0,LX인터내셔널,29850.0,850.0,+2.93%,5000.0,187595.0,77190.0,9655.0
210.0,해성디에스,66400.0,1400.0,-2.06%,5000.0,8394.0,6596.0,2044.0
211.0,영원무역홀딩스,80300.0,800.0,+1.01%,500.0,45339.0,54902.0,10022.0
212.0,한국앤컴퍼니,11340.0,10.0,-0.09%,500.0,10959.0,43018.0,2452.0
213.0,솔루스첨단소재,30550.0,350.0,-1.13%,100.0,4612.0,14610.0,-452.0
214.0,SK케미칼,62100.0,600.0,+0.98%,5000.0,18292.0,39457.0,2305.0
215.0,후성,11220.0,580.0,-4.92%,500.0,6106.0,9338.0,1054.0
216.0,롯데웰푸드,112200.0,300.0,-0.27%,500.0,32033.0,41053.0,1124.0
217.0,GKL,17040.0,120.0,+0.71%,500.0,2621.0,6095.0,-139.0
218.0,롯데관광개발,14100.0,210.0,+1.51%,500.0,1837.0,18028.0,-1187.0
219.0,명신산업,19990.0,50.0,+0.25%,500.0,15152.0,9293.0,1269.0
220.0,풍산,37250.0,150.0,+0.40%,5000.0,43730.0,33953.0,2316.0
221.0,TIGER MSCI Korea TR,14585.0,105.0,+0.73%,0.0,,,
222.0,영풍,546000.0,3000.0,-0.55%,5000.0,44295.0,58719.0,689.0
223.0,아이에스동서,32500.0,900.0,+2.85%,500.0,22784.0,37378.0,3451.0
224.0,롯데렌탈,27250.0,700.0,+2.64%,5000.0,27389.0,69272.0,3084.0
225.0,KBSTAR 종합채권(A-이상)액티브,96965.0,55.0,-0.06%,0.0,,,
226.0,동원시스템즈,32950.0,250.0,+0.76%,5000.0,14370.0,14517.0,918.0
227.0,오리온홀딩스,15190.0,10.0,+0.07%,500.0,29346.0,51022.0,3998.0
228.0,JW중외제약,41650.0,300.0,-0.72%,2500.0,6844.0,6280.0,630.0
229.0,더존비즈온,31250.0,3100.0,-9.02%,500.0,3043.0,8329.0,455.0
230.0,대한유화,145800.0,700.0,+0.48%,5000.0,22221.0,21958.0,-2146.0
231.0,KODEX Top5PlusTR,19160.0,370.0,+1.97%,0.0,,,
232.0,OCI,125100.0,300.0,+0.24%,5000.0,,,
233.0,일진하이솔루스,25500.0,1900.0,+8.05%,500.0,1091.0,3425.0,28.0
234.0,드림텍,13770.0,480.0,+3.61%,100.0,13686.0,8254.0,967.0
235.0,KODEX 단기채권,107030.0,5.0,0.00%,0.0,,,
236.0,제주항공,11680.0,120.0,+1.04%,1000.0,7025.0,16636.0,-1775.0
237.0,세방전지,63500.0,1700.0,+2.75%,500.0,14731.0,16770.0,811.0
238.0,SK리츠,4505.0,210.0,+4.89%,500.0,305.0,31176.0,225.0
239.0,TKG휴켐스,21650.0,200.0,+0.93%,1000.0,12358.0,9414.0,1171.0
240.0,신풍제약,16700.0,100.0,+0.60%,500.0,2093.0,3615.0,-340.0
241.0,DL,42150.0,650.0,+1.57%,5000.0,51750.0,120190.0,2875.0
242.0,한일시멘트,12700.0,40.0,-0.31%,500.0,14876.0,24608.0,1180.0
243.0,KBSTAR 머니마켓액티브,50740.0,0.0,0.00%,0.0,,,
244.0,KG스틸,8640.0,270.0,+3.23%,5000.0,38197.0,30515.0,3404.0
245.0,NHN,24500.0,450.0,-1.80%,500.0,21149.0,30252.0,391.0
246.0,세아베스틸지주,23850.0,1000.0,+4.38%,5000.0,43863.0,38184.0,1279.0
247.0,이노션,42550.0,300.0,-0.70%,500.0,17504.0,22901.0,1369.0
248.0,한세실업,21250.0,800.0,-3.63%,500.0,22048.0,12392.0,1796.0
249.0,DN오토모티브,84600.0,2800.0,+3.42%,500.0,31564.0,45916.0,4215.0
250.0,KODEX 코스닥150선물인버스,3690.0,5.0,+0.14%,0.0,,,
251.0,STX,35400.0,4600.0,-11.50%,2500.0,11886.0,7418.0,-20.0
252.0,대웅,14370.0,180.0,-1.24%,500.0,16973.0,21589.0,2073.0
253.0,롯데리츠,3430.0,55.0,+1.63%,500.0,587.0,23427.0,348.0
254.0,TIGER 200 IT,31840.0,370.0,+1.18%,0.0,,,
255.0,LG전자우,48200.0,1650.0,+3.54%,5000.0,,,
256.0,미래에셋생명,4675.0,120.0,-2.50%,5000.0,33663.0,372500.0,880.0
257.0,넥센타이어,8430.0,220.0,+2.68%,500.0,25974.0,39443.0,-543.0
258.0,다우기술,18340.0,300.0,+1.66%,500.0,92106.0,492600.0,7187.0
259.0,KODEX 코스닥150레버리지,11900.0,5.0,-0.04%,0.0,,,
260.0,PI첨단소재,27900.0,150.0,+0.54%,500.0,2764.0,4990.0,521.0
261.0,아시아나항공,10990.0,170.0,+1.57%,5000.0,62067.0,134553.0,5988.0
262.0,제이알글로벌리츠,4140.0,100.0,+2.48%,1000.0,549.0,20271.0,269.0
263.0,세아제강지주,196700.0,8700.0,+4.63%,5000.0,39538.0,35721.0,5672.0
264.0,ESR켄달스퀘어리츠,3760.0,105.0,-2.72%,1000.0,495.0,23777.0,261.0
265.0,미원상사,162200.0,1400.0,+0.87%,500.0,4382.0,4156.0,770.0
266.0,율촌화학,31450.0,450.0,+1.45%,500.0,5089.0,6531.0,-46.0
267.0,삼부토건,3810.0,55.0,+1.46%,1000.0,4632.0,5118.0,-630.0
268.0,SK디스커버리,40850.0,600.0,+1.49%,5000.0,87171.0,117801.0,3622.0
269.0,동양생명,4775.0,240.0,+5.29%,5000.0,102796.0,374202.0,1299.0
270.0,더블유게임즈,42100.0,50.0,-0.12%,500.0,6173.0,12356.0,1839.0
271.0,비에이치,22100.0,250.0,+1.14%,500.0,16811.0,10073.0,1313.0
272.0,하나투어,47300.0,750.0,+1.61%,500.0,1150.0,4554.0,-1012.0
273.0,삼성 레버리지 WTI원유 선물 ETN,1875.0,75.0,+4.17%,0.0,,,
274.0,TIGER 2차전지소재Fn,9890.0,140.0,+1.44%,0.0,,,
275.0,대신증권,14500.0,100.0,+0.69%,5000.0,42313.0,212107.0,2535.0
276.0,녹십자홀딩스,15320.0,420.0,+2.82%,500.0,20796.0,35921.0,712.0
277.0,KODEX 인버스,4455.0,60.0,-1.33%,0.0,,,
278.0,TIGER 단기통안채,104505.0,5.0,0.00%,0.0,,,
279.0,프레스티지바이오파마,11780.0,250.0,-2.08%,0.0,,5176.0,-235.0
280.0,보령,10250.0,90.0,-0.87%,500.0,7605.0,8924.0,566.0
281.0,KODEX 자동차,18640.0,320.0,+1.75%,0.0,,,
282.0,경동나비엔,48100.0,200.0,+0.42%,1000.0,11609.0,10180.0,598.0
283.0,신세계인터내셔날,19580.0,200.0,+1.03%,1000.0,15539.0,12787.0,1153.0
284.0,HDC현대산업개발,10570.0,160.0,+1.54%,5000.0,32983.0,73363.0,1164.0
285.0,미원에스씨,136900.0,5100.0,+3.87%,500.0,6116.0,4757.0,809.0
286.0,HSD엔진,9490.0,190.0,+2.04%,1000.0,7642.0,9562.0,-295.0
287.0,애경케미칼,13930.0,70.0,-0.50%,500.0,21764.0,12341.0,951.0
288.0,쿠쿠홀딩스,18990.0,0.0,0.00%,100.0,7556.0,11495.0,879.0
289.0,신한 레버리지 WTI원유 선물 ETN(H),1340.0,50.0,+3.88%,0.0,,,
290.0,SNT모티브,45750.0,50.0,-0.11%,5000.0,10449.0,12255.0,1119.0
291.0,F&F홀딩스,17090.0,280.0,+1.67%,500.0,18168.0,35951.0,4862.0
292.0,KODEX 23-12 국고채액티브,10320.0,0.0,0.00%,0.0,,,
293.0,KCC글라스,41600.0,400.0,+0.97%,1000.0,14437.0,22096.0,1192.0
294.0,DI동일,25400.0,2750.0,+12.14%,500.0,9137.0,10003.0,448.0
295.0,태광산업,590000.0,1000.0,+0.17%,5000.0,27039.0,49100.0,-1221.0
296.0,진에어,12400.0,40.0,+0.32%,1000.0,5934.0,7719.0,-673.0
297.0,대상,18680.0,310.0,+1.69%,1000.0,40841.0,31902.0,1400.0
298.0,ACE 미국S&P500,15145.0,115.0,+0.77%,0.0,,,
299.0,동아쏘시오홀딩스,98900.0,600.0,-0.60%,5000.0,10149.0,17315.0,379.0
300.0,KODEX MSCI Korea TR,11620.0,125.0,+1.09%,0.0,,,
301.0,KODEX 미국S&P500TR,13480.0,90.0,+0.67%,0.0,,,
302.0,삼양홀딩스,71100.0,1100.0,+1.57%,5000.0,33168.0,45478.0,1323.0
303.0,삼성화재우,190300.0,3200.0,+1.71%,500.0,,,
304.0,NICE평가정보,10000.0,70.0,-0.70%,500.0,4799.0,4811.0,716.0
305.0,동원F&B,31300.0,200.0,+0.64%,1000.0,40236.0,20717.0,1287.0
306.0,대한해운,1850.0,80.0,+4.52%,500.0,16120.0,44903.0,2677.0
307.0,애경산업,22350.0,550.0,-2.40%,1000.0,6104.0,4826.0,390.0
308.0,ARIRANG 200,35140.0,330.0,+0.95%,0.0,,,
309.0,LX홀딩스,7710.0,0.0,0.00%,1000.0,2369.0,16350.0,1589.0
310.0,TIGER 미국달러단기채권액티브,11650.0,5.0,+0.04%,0.0,,,
311.0,일동제약,21600.0,600.0,-2.70%,1000.0,6377.0,6558.0,-735.0
312.0,SK렌터카,12330.0,20.0,+0.16%,500.0,12465.0,33420.0,951.0
313.0,KOSEF 국고채10년,108630.0,95.0,-0.09%,0.0,,,
314.0,한국카본,13240.0,340.0,+2.64%,500.0,3693.0,5853.0,248.0
315.0,동국제강,11690.0,880.0,+8.14%,5000.0,,,
316.0,TIGER 24-10 회사채(A+이상)액티브,53230.0,5.0,+0.01%,0.0,,,
317.0,동아에스티,67000.0,2300.0,-3.32%,5000.0,6354.0,11577.0,167.0
318.0,SPC삼립,66600.0,700.0,-1.04%,5000.0,33145.0,12954.0,895.0
319.0,QV 코스피 변동성 매칭형 양매도 ETN,8185.0,15.0,+0.18%,0.0,,,
320.0,롯데손해보험,1842.0,48.0,+2.68%,1000.0,36130.0,179258.0,-765.0
321.0,KG케미칼,8310.0,150.0,-1.77%,1000.0,66074.0,69819.0,5011.0
322.0,자화전자,25700.0,400.0,+1.58%,500.0,2923.0,5058.0,-117.0
323.0,HANARO 200,34660.0,470.0,+1.37%,0.0,,,
324.0,한화투자증권,2595.0,110.0,+4.43%,5000.0,21143.0,121112.0,344.0
325.0,KODEX 미국나스닥100TR,13645.0,85.0,+0.63%,0.0,,,
326.0,한국단자,53400.0,200.0,+0.38%,500.0,11681.0,12898.0,643.0
327.0,KOSEF 200TR,42940.0,565.0,+1.33%,0.0,,,
328.0,케이카,11420.0,140.0,+1.24%,500.0,21773.0,5344.0,500.0
329.0,TIGER 차이나항셍테크,5985.0,45.0,+0.76%,0.0,,,
330.0,신한알파리츠,6190.0,40.0,+0.65%,1000.0,505.0,19241.0,305.0
331.0,SBS,29750.0,50.0,+0.17%,5000.0,11738.0,14079.0,1856.0
332.0,현대홈쇼핑,44950.0,950.0,-2.07%,5000.0,21017.0,27820.0,1106.0
333.0,빙그레,54200.0,0.0,0.00%,5000.0,12677.0,7693.0,394.0
334.0,SK디앤디,24000.0,850.0,+3.67%,1000.0,5634.0,21916.0,643.0
335.0,KBSTAR 23-11 회사채(AA-이상)액티브,51825.0,10.0,+0.02%,0.0,,,
336.0,신영증권,56200.0,400.0,+0.72%,5000.0,23535.0,101988.0,1156.0
337.0,KODEX 반도체,33595.0,15.0,-0.04%,0.0,,,
338.0,신성이엔지,2540.0,40.0,+1.60%,500.0,6641.0,5776.0,210.0
339.0,고려제강,20900.0,900.0,+4.50%,1000.0,20726.0,25328.0,1335.0
340.0,유안타증권,2610.0,5.0,-0.19%,5000.0,24790.0,134199.0,433.0
341.0,바이오노트,5100.0,20.0,-0.39%,500.0,4797.0,17570.0,2954.0
342.0,한화손해보험,4455.0,95.0,+2.18%,5000.0,84738.0,203827.0,2457.0
343.0,삼성 인버스 2X 천연가스 선물 ETN C,51445.0,890.0,+1.76%,0.0,,,
344.0,미래에셋증권2우B,3660.0,80.0,+2.23%,5000.0,,,
345.0,NICE,13480.0,120.0,-0.88%,500.0,27529.0,33786.0,1452.0
346.0,KODEX 코스닥150,13935.0,10.0,-0.07%,0.0,,,
347.0,티웨이항공,2505.0,70.0,-2.72%,500.0,5258.0,10425.0,-1039.0
348.0,코람코에너지리츠,5660.0,110.0,+1.98%,500.0,357.0,12576.0,254.0
349.0,엠씨넥스,27850.0,50.0,-0.18%,500.0,11086.0,5389.0,107.0
350.0,일진전기,13470.0,1430.0,+11.88%,1000.0,11647.0,8395.0,315.0
351.0,쿠쿠홈시스,22200.0,300.0,+1.37%,100.0,9381.0,10170.0,1199.0
352.0,ACE 미국나스닥100,15790.0,105.0,+0.67%,0.0,,,
353.0,삼양사,47250.0,750.0,+1.61%,5000.0,26524.0,29496.0,820.0
354.0,유니퀘스트,18500.0,1320.0,+7.68%,500.0,7395.0,6107.0,409.0
355.0,한섬,19610.0,170.0,+0.87%,500.0,15422.0,16847.0,1683.0
356.0,지누스,25450.0,100.0,-0.39%,500.0,11596.0,11148.0,656.0
357.0,KBSTAR 단기통안채,108980.0,15.0,+0.01%,0.0,,,
358.0,KODEX 미국FANG플러스(H),29270.0,30.0,-0.10%,0.0,,,
359.0,케이씨텍,22800.0,150.0,+0.66%,500.0,3782.0,4833.0,603.0
360.0,파미셀,7910.0,120.0,-1.49%,500.0,602.0,1127.0,89.0
361.0,TIGER Fn반도체TOP10,9395.0,60.0,+0.64%,0.0,,,
362.0,TIGER 24-04 회사채(A+이상)액티브,51000.0,0.0,0.00%,0.0,,,
363.0,국도화학,52100.0,1300.0,+2.56%,5000.0,16018.0,14991.0,969.0
364.0,부광약품,6600.0,60.0,-0.90%,500.0,1909.0,4009.0,-2.0
365.0,ACE 200,34835.0,460.0,+1.34%,0.0,,,
366.0,화신,13170.0,1070.0,+8.84%,500.0,16903.0,10046.0,874.0
367.0,서연이화,16930.0,880.0,+5.48%,500.0,28453.0,19303.0,1507.0
368.0,영진약품,2495.0,20.0,-0.80%,500.0,2184.0,2031.0,-74.0
369.0,화승엔터프라이즈,7480.0,20.0,-0.27%,500.0,16540.0,14758.0,528.0
370.0,이엔플러스,6640.0,80.0,+1.22%,500.0,269.0,1203.0,-132.0
371.0,유나이티드제약,27650.0,0.0,0.00%,500.0,2625.0,4179.0,482.0
372.0,유니드,65600.0,2000.0,+3.14%,5000.0,14049.0,14893.0,1479.0
373.0,대동,18220.0,80.0,-0.44%,1000.0,14637.0,17138.0,883.0
374.0,삼성SDI우,270500.0,4500.0,-1.64%,5000.0,,,
375.0,ACE 종합채권(AA-이상)KIS액티브,95575.0,30.0,-0.03%,0.0,,,
376.0,쏘카,13150.0,60.0,-0.45%,100.0,3976.0,5857.0,95.0
377.0,엘브이엠씨홀딩스,2505.0,20.0,+0.80%,0.0,2493.0,6673.0,-144.0
378.0,송원산업,17800.0,40.0,+0.23%,500.0,13295.0,12173.0,1851.0
379.0,삼천리,105100.0,700.0,+0.67%,5000.0,57891.0,50220.0,912.0
380.0,KODEX 단기변동금리부채권액티브,107895.0,20.0,+0.02%,0.0,,,
381.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),8635.0,85.0,+0.99%,0.0,,,
